date,title,sentence,sentiment
2010-12-09,기자간담회자료(1012)(최종),세계경제는 신흥시장국 경제가 호조를 지속하고 있으며 선진국 경제도 대체로 완만한 회복세를 이어가고 있다,hawkish
2010-12-09,기자간담회자료(1012)(최종),"앞으로 주요국 경기의 변동성 확대, 일부 유럽국가의 재정문제로 인한 국제금융시장 불안 등이 세계경제의 위험요인으로 작용할 가능성을 배제할 수 없다",dovish
2010-12-09,기자간담회자료(1012)(최종),국내경기는 상승기조를 유지하고 있는 것으로 판단된다,hawkish
2010-12-09,기자간담회자료(1012)(최종),건설투자가 계속 부진하고 설비투자가 감소하였으나 수출이 호조를 지속하고 소비가 꾸준히 증가하고 있다,neutral
2010-12-09,기자간담회자료(1012)(최종),고용사정은 민간부문을 중심으로 개선추세를 나타내고 있다,hawkish
2010-12-09,기자간담회자료(1012)(최종),소비자물가는 채소류가격의 안정 등으로 상승률이 크게 낮아졌으나 앞으로 경기상승이 이어지고 국제 원자재 가격이 오르면서 상승압력이 지속될 것으로 예상된다,hawkish
2010-12-09,기자간담회자료(1012)(최종),부동산시장에서는 지방의 주택매매가격 상승세가 지속되고 수도권의 하락폭이 축소되었다,hawkish
2010-12-09,기자간담회자료(1012)(최종),"금융시장에서는 유럽 재정문제 재부각, 지정학적 위험 등으로 주가와 환율이 큰 폭의 변동을 나타내었다",neutral
2010-12-09,기자간담회자료(1012)(최종),"장기시장금리는 국고채 발행물량 축소계획, 외국인채권매수 지속 등으로 하락하였다",dovish
2010-12-09,기자간담회자료(1012)(최종),주택담보대출은 주택거래가 다소 늘어난 가운데 증가폭이 확대되었다,hawkish
2010-12-09,기자간담회자료(1012)(최종),앞으로 통화정책은 우리 경제가 견조한 성장을 지속하는 가운데 물가안정이 유지될 수 있도록 운용하되 국내외 금융경제상황을 종합적으로 고려하여 수행해 나갈 것이다,neutral
2011-01-13,기자간담회자료(1101)(최종),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 2.50%에서 2.75%로 상향 조정하여 통화정책을 운용하기로 하였다,hawkish
2011-01-13,기자간담회자료(1101)(최종),세계경제는 신흥시장국 경제가 호조를 지속하고 있으며 선진국 경제도 완만한 회복세를 이어가고 있다,hawkish
2011-01-13,기자간담회자료(1101)(최종),"앞으로 세계경제는 회복세를 지속할 것으로 전망되나 일부 유럽국가의 재정문제로 인한 국제금융시장 불안, 국제원자재가격의 변동성 확대 등이 위험요인으로 작용할 가능성을 배제할 수는 없다",neutral
2011-01-13,기자간담회자료(1101)(최종),국내경기는 설비투자가 감소하였으나 수출이 호조를 지속하고 소비가 꾸준히 증가하는 등 상승기조를 유지하고 있다,hawkish
2011-01-13,기자간담회자료(1101)(최종),고용사정도 민간부문을 중심으로 개선추세를 나타내고 있다,hawkish
2011-01-13,기자간담회자료(1101)(최종),소비자물가 상승률은 석유류 및 농산물 가격의 상승 등에 기인하여 지난달 3.5% 수준에 이르렀다,hawkish
2011-01-13,기자간담회자료(1101)(최종),앞으로 경기상승이 이어지고 국제원자재가격이 오르면서 물가상승압력이 지속되고 인플레이션 기대심리가 높아질 것으로 예상된다,hawkish
2011-01-13,기자간담회자료(1101)(최종),부동산시장에서는 전세가격 상승이 지속되는 가운데 주택매매가격은 지방에서는 오름세가 지속되고 수도권에서도 상승 움직임이 나타났다,hawkish
2011-01-13,기자간담회자료(1101)(최종),"금융시장에서는 외국인 주식투자자금 유입 확대, 지정학적 위험 완화 기대 등으로 주가가 크게 상승하고 환율은 하락하였다",neutral
2011-01-13,기자간담회자료(1101)(최종),"장기시장금리는 물가상승 기대, 외국인의 채권 순매도 등의 영향으로 상승하였다",hawkish
2011-01-13,기자간담회자료(1101)(최종),주택담보대출은 주택거래가 늘어난 가운데 큰 폭으로 증가하였다,hawkish
2011-01-13,기자간담회자료(1101)(최종),앞으로 통화정책은 우리 경제가 견조한 성장을 지속하는 가운데 물가안정기조가 확고히 유지될 수 있도록 운용하되 국내외 금융경제상황을 종합적으로 고려하여 수행해 나갈 것이다,neutral
2011-02-11,기자간담회자료(1102)(최종),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(2.75%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2011-02-11,기자간담회자료(1102)(최종),세계경제를 보면 신흥시장국 경제가 계속 호조를 나타내고 선진국 경제도 회복세를 이어가고 있다,hawkish
2011-02-11,기자간담회자료(1102)(최종),"앞으로 세계경제는 회복세를 지속할 것으로 전망되나 국제원자재가격의 변동성 확대, 일부 유럽국가의 재정문제로 인한 국제금융시장 불안 등이 위험요인으로 남아 있다",neutral
2011-02-11,기자간담회자료(1102)(최종),국내경기는 수출이 높은 신장세를 지속하고 내수가 꾸준히 증가하는 등 상승기조를 유지하고 있다,hawkish
2011-02-11,기자간담회자료(1102)(최종),고용사정도 민간부문을 중심으로 개선추세를 나타내고 있다,hawkish
2011-02-11,기자간담회자료(1102)(최종),소비자물가 상승률은 석유류 및 농산물 가격을 중심으로 크게 높아졌다,hawkish
2011-02-11,기자간담회자료(1102)(최종),앞으로 경기상승이 이어지면서 높은 인플레이션 기대심리가 유지되고 물가상승압력도 지속될 것으로 예상된다,hawkish
2011-02-11,기자간담회자료(1102)(최종),부동산시장에서는 전세가격이 계속 상승하였으며 주택매매가격은 지방에서 오름세가 지속되고 수도권에서도 상승 움직임을 보였다,hawkish
2011-02-11,기자간담회자료(1102)(최종),"금융시장에서는 장기시장금리가 기준금리 인상, 물가상승 기대, 국고채 발행물량 증가 등의 영향으로 큰 폭 상승하였다",hawkish
2011-02-11,기자간담회자료(1102)(최종),주가는 경기상승세에 힘입어 큰 폭 상승하였다가 반락하였으며 환율은 하락하였다,neutral
2011-02-11,기자간담회자료(1102)(최종),주택담보대출은 계절요인 등으로 소폭 증가에 그쳤다,neutral
2011-02-11,기자간담회자료(1102)(최종),앞으로 통화정책은 우리 경제가 견조한 성장을 지속하는 가운데 물가안정기조가 확고히 유지될 수 있도록 운용하되 국내외 금융경제상황을 종합적으로 고려하여 수행해 나갈 것이다,neutral
2011-03-10,기자간담회자료(1103)(최종),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 2.75%에서 3.00%로 상향 조정하여 통화정책을 운용하기로 하였다,hawkish
2011-03-10,기자간담회자료(1103)(최종),세계경제를 보면 신흥시장국 경제가 계속 호조를 나타내고 선진국 경제도 회복세를 이어가고 있다,hawkish
2011-03-10,기자간담회자료(1103)(최종),"앞으로 세계경제는 북아프리카․중동지역의 정정불안, 유가를 비롯한 국제원자재가격 상승, 일부 유럽국가의 재정문제 등의 하방위험 요인이 있으나 회복세를 지속할 것으로 전망된다",neutral
2011-03-10,기자간담회자료(1103)(최종),국내경기는 수출이 높은 신장세를 지속하고 내수가 꾸준히 증가하는 등 상승기조를 유지하고 있다,hawkish
2011-03-10,기자간담회자료(1103)(최종),고용사정도 민간부문을 중심으로 개선추세를 나타내고 있다,hawkish
2011-03-10,기자간담회자료(1103)(최종),"소비자물가 상승률은 석유류, 농축수산물 및 개인서비스 가격 상승 등으로 지난달 4.5% 수준으로 높아졌다",hawkish
2011-03-10,기자간담회자료(1103)(최종),"앞으로 경기상승으로 인한 수요압력 증대, 국제원자재가격 불안, 인플레이션 기대심리 증대 등으로 높은 물가오름세가 지속될 가능성이 있다",hawkish
2011-03-10,기자간담회자료(1103)(최종),주택매매가격은 수도권에서 상승 움직임이 이어지고 지방에서는 오름세가 확대되었으며 전세가격은 계속 상승하였다,hawkish
2011-03-10,기자간담회자료(1103)(최종),"금융시장에서는 해외위험요인, 물가오름세 확대 등의 영향으로 주가와 장기시장금리의 변동성이 증대되었다",neutral
2011-03-10,기자간담회자료(1103)(최종),주택담보대출은 전월보다 증가폭이 다소 확대되었다,hawkish
2011-03-10,기자간담회자료(1103)(최종),앞으로 통화정책은 국내외 금융경제상황을 종합적으로 고려하면서 우리 경제가 견조한 성장을 지속하는 가운데 물가안정기조가 확고히 유지되도록 하는 데 중점을 두고 운용할 것이다,neutral
2011-04-12,기자간담회자료(1104)(최종),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(3.00%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2011-04-12,기자간담회자료(1104)(최종),세계경제를 보면 신흥시장국 경제가 계속 호조를 나타내고 선진국 경제도 회복세를 이어가고 있다,hawkish
2011-04-12,기자간담회자료(1104)(최종),"앞으로 세계경제는 회복세를 지속할 것으로 전망되나 북아프리카․중동지역의 정정불안, 일부 유럽국가의 재정문제, 일본 대지진 등이 하방위험 요인으로 작용할 가능성이 있다",neutral
2011-04-12,기자간담회자료(1104)(최종),국내경기는 소비와 설비투자가 주춤하였으나 수출이 높은 신장세를 보인 데 힘입어 상승기조를 유지하고 있다,hawkish
2011-04-12,기자간담회자료(1104)(최종),고용사정도 민간부문을 중심으로 개선추세를 지속하고 있다,hawkish
2011-04-12,기자간담회자료(1104)(최종),소비자물가 상승률은 석유류 및 개인서비스 가격 상승 등으로 지난달 4.7% 수준에 이르렀다,hawkish
2011-04-12,기자간담회자료(1104)(최종),"앞으로 경기상승으로 인한 수요압력 증대, 국제원자재가격 불안, 인플레이션 기대심리 증대 등으로 높은 물가오름세가 지속될 가능성이 커지고 있다",hawkish
2011-04-12,기자간담회자료(1104)(최종),주택매매가격은 수도권에서 상승 움직임이 이어지고 지방에서는 오름세가 확대되었으며 전세가격은 계속 상승하였다,hawkish
2011-04-12,기자간담회자료(1104)(최종),금융시장에서는 해외위험요인의 영향으로 가격변수가 큰 폭의 등락을 보인 가운데 국내경기 상승세 등으로 주가는 최고 수준을 경신하고 환율은 크게 하락하였다,hawkish
2011-04-12,기자간담회자료(1104)(최종),장기시장금리는 하락 후 소폭 반등하였다,dovish
2011-04-12,기자간담회자료(1104)(최종),주택담보대출은 전월보다 증가폭이 확대되었다,hawkish
2011-04-12,기자간담회자료(1104)(최종),앞으로 통화정책은 국내외 금융경제상황을 종합적으로 고려하면서 우리 경제가 견조한 성장을 지속하는 가운데 물가안정기조가 확고히 유지되도록 하는 데 보다 중점을 두고 운용할 것이다,neutral
